"languages","type","languages_complexity123_11111","languages_complexity12_11111","languages_complexity1_11111","languages_complexity1234_11111","languages_complexity12345_11111","languages_complexity123456_11111","languages_complexity1234567_11111","languages_complexity12345678_11111","languages_complexity123456789_11111","languages_complexity12345678910_11111","languages_complexity12310_11111","languages_complexity1210_11111","languages_complexity110_11111","languages_complexity123410_11111","languages_complexity1234510_11111","languages_complexity12345610_11111","languages_complexity123456710_11111","languages_complexity1234567810_11111","languages_complexity12320_11111","languages_complexity1220_11111","languages_complexity120_11111","languages_complexity123420_11111","languages_complexity1234520_11111","languages_complexity12345620_11111","languages_complexity123456720_11111","languages_complexity1234567820_11111","languages_complexity12345678920_11111","languages_complexity1235_11111","languages_complexity125_11111","languages_complexity15_11111","languages_complexity123510_11111","languages_complexity12510_11111","languages_complexity1510_11111","languages_complexity123520_11111","languages_complexity12520_11111","languages_complexity1520_11111","languages_complexity12351020_11111","languages_complexity1251020_11111","languages_complexity151020_11111","languages_complexity1231020_11111","languages_complexity121020_11111","languages_complexity11020_11111","languages_complexity12341020_11111","languages_complexity123451020_11111","languages_complexity1234561020_11111","languages_complexity12345671020_11111","languages_complexity123456781020_11111","languages_complexity1234567891020_11111","distance"
"kha","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"kor","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"kse","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"lak","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"lkt","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"lan","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"lat","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"lav","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"leg","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"mal","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"map","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"kho","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"nav","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"nez","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"nko","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"ond","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"orh","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"prs","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"poh","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"qim","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"sou","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"spa","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"tel","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"tha","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"tug","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"zul","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"mao","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"niv","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"rap","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"swa","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"vie","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"ndy","natural",1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.14794830136241,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.73663113572401,2.20468965421304,3.66604621464269,1.57826053347266,1.39860248245674,1.35237181140681,1.31668649756442,1.28802389945207,1.2643066177023,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.49262517275334,1.7040549716967,2.26878531749492,1.37626685641345,1.5353167754947,2.10004712129291,1.43956659108949,1.74383222973909,2.71566876758245,1.34554390079289,1.28224416611685,1.23601349506692,1.20032818122453,1.17166558311218,1.14794830136241,0.0163915834411063
"abu","natural",1.80256305020477,2.2706215686938,3.73197812912345,1.64419244795343,1.4645343969375,1.41830372588758,1.38261841204518,1.35395581393284,1.33023853218306,1.21388021584318,1.50549850557026,1.80976414421986,2.78160068206321,1.41147581527365,1.34817608059761,1.30194540954769,1.26626009570529,1.23759749759295,1.80256305020477,2.2706215686938,3.73197812912345,1.64419244795343,1.4645343969375,1.41830372588758,1.38261841204518,1.35395581393284,1.33023853218306,1.5585570872341,1.76998688617746,2.33471723197568,1.44219877089422,1.60124868997546,2.16597903577367,1.5585570872341,1.76998688617746,2.33471723197568,1.44219877089422,1.60124868997546,2.16597903577367,1.50549850557026,1.80976414421986,2.78160068206321,1.41147581527365,1.34817608059761,1.30194540954769,1.26626009570529,1.23759749759295,1.21388021584318,0.0735859261992288
